"date","Typhoid_fever","Gastrointestinal_bleeding","Encephalitis","Oral_rehydration_therapy","Abdominal_pain","Fever","Salmonella_enterica_subsp._enterica","Typhoid_vaccine","Bradycardia","Malaise"
"2013-02-25","6586.0","559.0","2162.0","1180.0","2393.0","6168.0","0.0","242.0","2058.0","2879.0"
"2013-02-26","6436.0","655.0","1942.0","1222.0","2304.0","6431.0","0.0","229.0","2037.0","2842.0"
"2013-02-27","6218.0","579.0","1924.0","1086.0","2249.0","6529.0","0.0","240.0","2044.0","2840.0"
"2013-02-28","6063.0","636.0","2000.0","1187.0","2111.0","5908.0","0.0","220.0","2042.0","2507.0"
"2013-03-01","5281.0","492.0","1780.0","1021.0","1978.0","5357.0","0.0","187.0","1741.0","2615.0"
"2013-03-02","4600.0","400.0","1358.0","843.0","1703.0","4498.0","0.0","150.0","1351.0","1814.0"
"2013-03-03","5026.0","437.0","1552.0","1052.0","1992.0","4991.0","0.0","160.0","1515.0","2032.0"
"2013-03-04","6229.0","581.0","1956.0","1351.0","2412.0","6247.0","0.0","251.0","2058.0","2729.0"
"2013-03-05","6274.0","661.0","1920.0","1163.0","2366.0","6032.0","0.0","251.0","1929.0","2726.0"
"2013-03-06","6011.0","592.0","1956.0","1043.0","2262.0","6073.0","0.0","246.0","2027.0","2610.0"
"2013-03-07","5981.0","646.0","1952.0","1048.0","2352.0","5820.0","0.0","238.0","2082.0","2569.0"
"2013-03-08","5171.0","509.0","1601.0","808.0","2053.0","4960.0","0.0","222.0","1890.0","2123.0"
"2013-03-09","4630.0","395.0","1426.0","892.0","1793.0","4334.0","0.0","132.0","1428.0","1763.0"
"2013-03-10","4805.0","427.0","1472.0","932.0","1897.0","4813.0","0.0","139.0","1400.0","1898.0"
"2013-03-11","6298.0","610.0","2047.0","1161.0","2496.0","6054.0","0.0","251.0","2048.0","2554.0"
"2013-03-12","6058.0","625.0","1871.0","1155.0","2486.0","6047.0","0.0","242.0","2123.0","2594.0"
"2013-03-13","5852.0","581.0","1876.0","1029.0","2220.0","5789.0","0.0","221.0","2147.0","2595.0"
"2013-03-14","6462.0","557.0","1854.0","938.0","2196.0","6491.0","0.0","229.0","1987.0","2430.0"
"2013-03-15","5199.0","547.0","2267.0","861.0","2039.0","5029.0","0.0","212.0","1733.0","2220.0"
"2013-03-16","5047.0","444.0","2264.0","789.0","1775.0","5174.0","0.0","131.0","1413.0","1764.0"
"2013-03-17","5387.0","459.0","1582.0","917.0","1910.0","4624.0","0.0","127.0","1440.0","1806.0"
"2013-03-18","6419.0","558.0","2028.0","1020.0","2399.0","6056.0","0.0","229.0","2122.0","2192.0"
"2013-03-19","7256.0","598.0","2586.0","1035.0","2380.0","5843.0","0.0","265.0","2159.0","2324.0"
"2013-03-20","6202.0","625.0","2157.0","1091.0","2231.0","5714.0","0.0","267.0","2107.0","2190.0"
"2013-03-21","6265.0","551.0","2100.0","980.0","2207.0","5313.0","0.0","228.0","2027.0","2210.0"
"2013-03-22","5509.0","482.0","1810.0","845.0","2038.0","4737.0","0.0","216.0","1836.0","1937.0"
"2013-03-23","4792.0","341.0","1937.0","764.0","1758.0","4017.0","0.0","143.0","1744.0","1569.0"
"2013-03-24","5049.0","448.0","2212.0","867.0","1961.0","4566.0","0.0","152.0","1833.0","1725.0"
"2013-03-25","6266.0","584.0","3142.0","1069.0","2578.0","5633.0","0.0","240.0","2578.0","2362.0"
"2013-03-26","6532.0","599.0","2803.0","862.0","2332.0","5448.0","0.0","227.0","2518.0","2347.0"
"2013-03-27","6614.0","527.0","2851.0","937.0","2186.0","5091.0","0.0","188.0","2492.0","2122.0"
"2013-03-28","6064.0","574.0","4079.0","962.0","2169.0","5031.0","0.0","197.0","2366.0","2045.0"
"2013-03-29","5169.0","464.0","3202.0","745.0","1845.0","4443.0","0.0","140.0","1888.0","1747.0"
"2013-03-30","4384.0","363.0","5347.0","607.0","1670.0","3664.0","0.0","125.0","1569.0","1333.0"
"2013-03-31","4615.0","391.0","5142.0","658.0","1680.0","4205.0","0.0","97.0","1400.0","1504.0"
"2013-04-01","5284.0","526.0","2903.0","819.0","1826.0","5274.0","0.0","139.0","1963.0","2218.0"
"2013-04-02","5578.0","543.0","2685.0","809.0","2023.0","5535.0","0.0","216.0","2300.0","2366.0"
"2013-04-03","5702.0","605.0","2846.0","970.0","1941.0","5916.0","0.0","176.0","2311.0","2535.0"
"2013-04-04","5707.0","581.0","3689.0","1036.0","1763.0","5662.0","0.0","192.0","2347.0","2277.0"
"2013-04-05","6482.0","468.0","2440.0","868.0","1616.0","4223.0","0.0","194.0","1991.0","1991.0"
"2013-04-06","3990.0","422.0","1899.0","699.0","1471.0","3244.0","0.0","117.0","1492.0","1545.0"
"2013-04-07","4158.0","475.0","2145.0","789.0","1349.0","3706.0","0.0","104.0","1677.0","1777.0"
"2013-04-08","5802.0","543.0","2780.0","979.0","1773.0","4877.0","1.0","178.0","2387.0","2626.0"
"2013-04-09","5901.0","574.0","2750.0","993.0","1954.0","4608.0","0.0","203.0","2465.0","2433.0"
"2013-04-10","5629.0","484.0","2688.0","993.0","1765.0","4260.0","0.0","193.0","2479.0","2316.0"
"2013-04-11","5633.0","528.0","2764.0","887.0","1787.0","4217.0","0.0","186.0","2368.0","2468.0"
"2013-04-12","5266.0","459.0","2328.0","799.0","1513.0","3548.0","0.0","179.0","2070.0","2124.0"
"2013-04-13","4021.0","327.0","1825.0","652.0","1292.0","2986.0","0.0","98.0","1494.0","1565.0"
"2013-04-14","4478.0","357.0","2157.0","847.0","1509.0","3358.0","0.0","111.0","1673.0","1796.0"
"2013-04-15","6679.0","545.0","2782.0","1063.0","1902.0","4728.0","0.0","211.0","2490.0","2491.0"
"2013-04-16","5893.0","528.0","2681.0","1038.0","1753.0","4631.0","0.0","248.0","2765.0","2573.0"
"2013-04-17","5880.0","503.0","2704.0","897.0","1797.0","4342.0","0.0","241.0","2637.0","2483.0"
"2013-04-18","5545.0","498.0","2597.0","900.0","1642.0","3997.0","0.0","201.0","2341.0","2495.0"
"2013-04-19","4973.0","431.0","2240.0","802.0","1428.0","3770.0","0.0","184.0","2046.0","2137.0"
"2013-04-20","3830.0","335.0","1714.0","658.0","1234.0","2999.0","0.0","114.0","1480.0","1625.0"
"2013-04-21","4494.0","388.0","1984.0","823.0","1393.0","3474.0","0.0","118.0","1701.0","1859.0"
"2013-04-22","5825.0","510.0","2696.0","937.0","1890.0","4482.0","0.0","223.0","2614.0","2572.0"
"2013-04-23","5563.0","614.0","2669.0","864.0","1817.0","4250.0","0.0","199.0","2461.0","2493.0"
"2013-04-24","5510.0","529.0","2695.0","942.0","1755.0","4474.0","0.0","219.0","2465.0","2671.0"
"2013-04-25","5117.0","486.0","2727.0","852.0","1789.0","4179.0","0.0","214.0","2425.0","2569.0"
"2013-04-26","4560.0","390.0","2161.0","786.0","1491.0","3721.0","0.0","159.0","2080.0","2179.0"
"2013-04-27","3406.0","342.0","1735.0","581.0","1345.0","3097.0","0.0","130.0","1550.0","1596.0"
"2013-04-28","4026.0","403.0","2023.0","880.0","1523.0","3599.0","0.0","138.0","1898.0","1943.0"
"2013-04-29","5846.0","540.0","2663.0","974.0","1864.0","4560.0","0.0","201.0","2603.0","2724.0"
"2013-04-30","5554.0","469.0","2790.0","961.0","1769.0","4239.0","0.0","198.0","2590.0","2573.0"
"2013-05-01","4714.0","445.0","2657.0","864.0","1642.0","3943.0","0.0","168.0","2408.0","2307.0"
"2013-05-02","5119.0","468.0","2835.0","961.0","1857.0","4005.0","0.0","194.0","2482.0","2603.0"
"2013-05-03","5365.0","403.0","2392.0","851.0","1505.0","3711.0","0.0","197.0","2416.0","2295.0"
"2013-05-04","9539.0","323.0","1869.0","754.0","1671.0","2981.0","0.0","157.0","1588.0","1715.0"
"2013-05-05","5295.0","282.0","1917.0","800.0","1474.0","3259.0","0.0","147.0","1707.0","1863.0"
"2013-05-06","6496.0","375.0","2602.0","897.0","1679.0","4059.0","0.0","222.0","2204.0","2386.0"
"2013-05-07","6184.0","407.0","2766.0","876.0","1749.0","4048.0","0.0","230.0","2407.0","2527.0"
"2013-05-08","6325.0","442.0","2860.0","900.0","1930.0","4336.0","0.0","221.0","2379.0","2622.0"
"2013-05-09","5830.0","432.0","2779.0","909.0","1896.0","3971.0","0.0","223.0","2136.0","2358.0"
"2013-05-10","5515.0","392.0","2673.0","875.0","1534.0","3552.0","0.0","168.0","2054.0","2084.0"
"2013-05-11","3932.0","297.0","1737.0","588.0","1232.0","2959.0","0.0","115.0","1399.0","1631.0"
"2013-05-12","4038.0","286.0","2231.0","436.0","1321.0","3198.0","0.0","107.0","1612.0","1752.0"
"2013-05-13","6002.0","443.0","2819.0","542.0","1716.0","4130.0","0.0","218.0","2255.0","2451.0"
"2013-05-14","5979.0","438.0","2872.0","569.0","1799.0","4336.0","0.0","239.0","2461.0","2486.0"
"2013-05-15","5647.0","416.0","2714.0","994.0","1802.0","4146.0","0.0","215.0","3105.0","2537.0"
"2013-05-16","5709.0","708.0","3046.0","913.0","1673.0","4136.0","0.0","193.0","2377.0","2377.0"
"2013-05-17","5021.0","444.0","2411.0","745.0","1482.0","3275.0","0.0","171.0","1996.0","1926.0"
"2013-05-18","4136.0","253.0","4261.0","716.0","1232.0","2825.0","0.0","134.0","1403.0","1423.0"
"2013-05-19","3772.0","288.0","4117.0","723.0","1286.0","3029.0","0.0","106.0","1446.0","1533.0"
"2013-05-20","5312.0","397.0","3403.0","844.0","1590.0","3791.0","0.0","171.0","1991.0","2196.0"
"2013-05-21","5771.0","417.0","3137.0","879.0","1654.0","4095.0","0.0","220.0","2252.0","2311.0"
"2013-05-22","5551.0","429.0","2778.0","896.0","1701.0","3835.0","0.0","209.0","2168.0","2251.0"
"2013-05-23","5233.0","418.0","2763.0","917.0","1684.0","3886.0","0.0","238.0","2193.0","2251.0"
"2013-05-24","5383.0","364.0","2721.0","750.0","1393.0","3364.0","0.0","237.0","1848.0","1789.0"
"2013-05-25","3626.0","274.0","2087.0","621.0","1308.0","2690.0","42.0","124.0","1287.0","1434.0"
"2013-05-26","3696.0","283.0","2036.0","659.0","1297.0","2818.0","80.0","121.0","1358.0","1450.0"
"2013-05-27","5151.0","307.0","2435.0","822.0","1602.0","3697.0","216.0","192.0","1703.0","1902.0"
"2013-05-28","5948.0","395.0","2813.0","905.0","1762.0","4039.0","230.0","266.0","2198.0","2163.0"
"2013-05-29","5543.0","419.0","3307.0","778.0","1748.0","3911.0","256.0","255.0","2097.0","2215.0"
"2013-05-30","5161.0","421.0","3418.0","746.0","1749.0","3807.0","365.0","210.0","2009.0","2270.0"
"2013-05-31","4756.0","353.0","28182.0","667.0","1547.0","3360.0","273.0","197.0","1754.0","1964.0"
"2013-06-01","3860.0","250.0","18526.0","612.0","1167.0","2780.0","194.0","146.0","1359.0","1559.0"
"2013-06-02","4286.0","287.0","12262.0","632.0","1344.0","3129.0","242.0","116.0","1391.0","1609.0"
"2013-06-03","6443.0","402.0","8989.0","843.0","1833.0","4242.0","346.0","213.0","2056.0","2384.0"
"2013-06-04","5934.0","448.0","6810.0","749.0","1707.0","3816.0","402.0","232.0","2014.0","2250.0"
"2013-06-05","5239.0","433.0","6176.0","870.0","1805.0","3858.0","399.0","209.0","5212.0","2258.0"
"2013-06-06","5137.0","493.0","5736.0","769.0","1749.0","3777.0","399.0","193.0","2093.0","2256.0"
"2013-06-07","4479.0","373.0","8464.0","657.0","1611.0","3236.0","309.0","210.0","1902.0","1914.0"
"2013-06-08","3718.0","312.0","6442.0","598.0","1299.0","2709.0","201.0","131.0","1235.0","1460.0"
"2013-06-09","4060.0","301.0","5438.0","708.0","1312.0","3125.0","241.0","110.0","1462.0","1526.0"
"2013-06-10","5280.0","413.0","5229.0","807.0","1920.0","3815.0","338.0","215.0","2174.0","2191.0"
"2013-06-11","5628.0","469.0","4555.0","772.0","1736.0","3754.0","337.0","233.0","2123.0","2349.0"
"2013-06-12","5501.0","437.0","4739.0","912.0","1748.0","3911.0","385.0","250.0","2249.0","2391.0"
"2013-06-13","4894.0","416.0","4414.0","837.0","1663.0","3584.0","372.0","183.0","1985.0","2155.0"
"2013-06-14","4827.0","381.0","5773.0","647.0","1458.0","3348.0","264.0","176.0","1851.0","1860.0"
"2013-06-15","5035.0","331.0","4635.0","594.0","1353.0","3109.0","180.0","99.0","1312.0","1470.0"
"2013-06-16","4108.0","298.0","3978.0","647.0","1273.0","3292.0","232.0","121.0","1319.0","1566.0"
"2013-06-17","5712.0","450.0","4147.0","981.0","1933.0","3799.0","359.0","196.0","2056.0","2249.0"
"2013-06-18","5561.0","442.0","4653.0","903.0","1797.0","3817.0","352.0","194.0","2135.0","2345.0"
"2013-06-19","5350.0","494.0","4346.0","850.0","1836.0","3868.0","346.0","218.0","2098.0","2171.0"
"2013-06-20","5102.0","511.0","4099.0","867.0","1660.0","3513.0","371.0","214.0","1994.0","2068.0"
"2013-06-21","4620.0","425.0","5306.0","693.0","1537.0","3142.0","254.0","175.0","1656.0","1813.0"
"2013-06-22","4407.0","332.0","4290.0","683.0","1265.0","2684.0","203.0","113.0","1297.0","1483.0"
"2013-06-23","4205.0","348.0","4180.0","747.0","1354.0","2857.0","235.0","130.0","1334.0","1446.0"
"2013-06-24","6486.0","503.0","4358.0","905.0","1733.0","3591.0","304.0","217.0","2108.0","2107.0"
"2013-06-25","5898.0","458.0","4188.0","891.0","1874.0","3871.0","395.0","226.0","2136.0","2380.0"
"2013-06-26","5155.0","524.0","4764.0","884.0","1819.0","3632.0","385.0","215.0","1948.0","2198.0"
"2013-06-27","6397.0","525.0","4267.0","790.0","1925.0","3763.0","276.0","205.0","2008.0","2096.0"
"2013-06-28","4471.0","422.0","3309.0","722.0","1563.0","3238.0","214.0","198.0","1814.0","1783.0"
"2013-06-29","3749.0","328.0","2755.0","590.0","1336.0","2584.0","128.0","141.0","1306.0","1385.0"
"2013-06-30","3921.0","370.0","2845.0","672.0","1406.0","2837.0","166.0","157.0","1346.0","1450.0"
"2013-07-01","5825.0","481.0","3336.0","735.0","1755.0","3770.0","219.0","234.0","1961.0","2008.0"
"2013-07-02","5787.0","453.0","3580.0","933.0","2008.0","3815.0","256.0","208.0","2238.0","2042.0"
"2013-07-03","5239.0","419.0","3436.0","853.0","1947.0","3790.0","218.0","212.0","1980.0","1991.0"
"2013-07-04","5452.0","365.0","2859.0","768.0","1668.0","3079.0","186.0","234.0","1572.0","1507.0"
"2013-07-05","4465.0","357.0","2635.0","772.0","1408.0","3019.0","187.0","184.0","1427.0","1536.0"
"2013-07-06","4491.0","324.0","2628.0","633.0","1212.0","2593.0","184.0","151.0","1171.0","1304.0"
"2013-07-07","4115.0","353.0","2824.0","734.0","1332.0","2965.0","138.0","172.0","1185.0","1376.0"
"2013-07-08","5642.0","450.0","3149.0","964.0","1535.0","3671.0","175.0","228.0","1966.0","2119.0"
"2013-07-09","6007.0","526.0","3962.0","911.0","1685.0","3684.0","310.0","232.0","2064.0","2306.0"
"2013-07-10","5063.0","480.0","4167.0","825.0","1594.0","3620.0","235.0","227.0","1981.0","2128.0"
"2013-07-11","5053.0","508.0","3759.0","837.0","1428.0","3444.0","228.0","213.0","2042.0","1947.0"
"2013-07-12","5088.0","454.0","3090.0","686.0","1375.0","3097.0","173.0","210.0","1724.0","1888.0"
"2013-07-13","3912.0","333.0","2476.0","599.0","1025.0","2458.0","150.0","128.0","1198.0","1294.0"
"2013-07-14","4753.0","269.0","2845.0","625.0","1134.0","2785.0","118.0","110.0","1231.0","1430.0"
"2013-07-15","5631.0","546.0","3399.0","883.0","1595.0","3592.0","253.0","228.0","2073.0","2110.0"
"2013-07-16","5647.0","498.0","3466.0","913.0","1685.0","3652.0","242.0","247.0","2181.0","2036.0"
"2013-07-17","5509.0","455.0","3727.0","909.0","1631.0","3550.0","234.0","237.0","1976.0","2066.0"
"2013-07-18","4824.0","407.0","3410.0","929.0","1484.0","3507.0","175.0","236.0","1984.0","2080.0"
"2013-07-19","4498.0","376.0","2794.0","791.0","1381.0","3008.0","161.0","194.0","1620.0","1655.0"
"2013-07-20","3922.0","266.0","2320.0","620.0","1172.0","2722.0","123.0","136.0","1302.0","1337.0"
"2013-07-21","4469.0","339.0","2762.0","829.0","1199.0","3141.0","158.0","161.0","1520.0","1355.0"
"2013-07-22","5347.0","436.0","3195.0","985.0","1575.0","3699.0","239.0","213.0","1871.0","2046.0"
"2013-07-23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2013-07-24","1569.0","152.0","1288.0","309.0","509.0","1162.0","59.0","82.0","926.0","798.0"
"2013-07-25","4406.0","444.0","2801.0","752.0","1315.0","3019.0","200.0","187.0","1812.0","1792.0"
"2013-07-26","4126.0","394.0","2512.0","796.0","1244.0","2777.0","185.0","158.0","1646.0","1676.0"
"2013-07-27","4236.0","297.0","2148.0","704.0","1019.0","2274.0","160.0","155.0","1167.0","1243.0"
"2013-07-28","3685.0","350.0","2127.0","730.0","982.0","2383.0","148.0","130.0","1224.0","1332.0"
"2013-07-29","5010.0","419.0","2663.0","833.0","1336.0","3300.0","173.0","218.0","1829.0","1919.0"
"2013-07-30","5212.0","426.0","2849.0","759.0","1358.0","2771.0","185.0","205.0","1796.0","1895.0"
"2013-07-31","4630.0","435.0","2771.0","717.0","1299.0","2686.0","170.0","214.0","1862.0","1887.0"
"2013-08-01","4707.0","375.0","2448.0","738.0","1343.0","2768.0","158.0","190.0","1698.0","1724.0"
"2013-08-02","3925.0","359.0","2216.0","660.0","1243.0","2529.0","157.0","203.0","1583.0","1647.0"
"2013-08-03","3444.0","287.0","1925.0","539.0","1114.0","2113.0","127.0","134.0","1221.0","1232.0"
"2013-08-04","3511.0","276.0","1973.0","611.0","962.0","2285.0","118.0","101.0","1278.0","1243.0"
"2013-08-05","4548.0","391.0","2481.0","652.0","1301.0","2828.0","170.0","177.0","1702.0","1855.0"
"2013-08-06","4266.0","384.0","2727.0","720.0","1227.0","2684.0","187.0","205.0","1731.0","1804.0"
"2013-08-07","4318.0","425.0","2783.0","660.0","1283.0","2628.0","190.0","244.0","1868.0","1992.0"
"2013-08-08","3825.0","409.0","2538.0","639.0","1174.0","2430.0","148.0","192.0","1705.0","1761.0"
"2013-08-09","3818.0","353.0","2282.0","596.0","1123.0","2577.0","154.0","183.0","1543.0","1580.0"
"2013-08-10","3155.0","314.0","1923.0","569.0","966.0","2463.0","117.0","131.0","1209.0","1266.0"
"2013-08-11","3579.0","298.0","2135.0","640.0","1112.0","2763.0","131.0","146.0","1226.0","1391.0"
"2013-08-12","4794.0","374.0","2442.0","621.0","1351.0","3253.0","167.0","245.0","1639.0","1819.0"
"2013-08-13","4472.0","406.0","2537.0","660.0","1317.0","3408.0","186.0","253.0","1791.0","1925.0"
"2013-08-14","4536.0","380.0","2617.0","701.0","1227.0","3181.0","173.0","206.0","1831.0","1879.0"
"2013-08-15","3858.0","388.0","2488.0","649.0","1254.0","2959.0","180.0","185.0","1858.0","1738.0"
"2013-08-16","4151.0","314.0","2288.0","598.0","1208.0","2861.0","177.0","190.0","1592.0","1563.0"
"2013-08-17","5478.0","291.0","1914.0","607.0","1033.0","2565.0","132.0","147.0","1284.0","1276.0"
"2013-08-18","3885.0","281.0","1947.0","769.0","1068.0","2700.0","121.0","146.0","1168.0","1392.0"
"2013-08-19","4597.0","359.0","3192.0","753.0","1304.0","3229.0","195.0","214.0","1721.0","1848.0"
"2013-08-20","3754.0","340.0","2267.0","702.0","1173.0","2689.0","145.0","184.0","1673.0","1659.0"
"2013-08-21","3911.0","329.0","2635.0","719.0","1310.0","2819.0","159.0","214.0","1734.0","1641.0"
"2013-08-22","4323.0","303.0","2993.0","644.0","1159.0","2889.0","163.0","205.0","1664.0","1698.0"
"2013-08-23","3535.0","278.0","2127.0","568.0","1078.0","2656.0","124.0","193.0","1432.0","1577.0"
"2013-08-24","3138.0","208.0","1686.0","483.0","873.0","2170.0","104.0","123.0","1081.0","1159.0"
"2013-08-25","3437.0","202.0","1711.0","516.0","954.0","2391.0","112.0","116.0","1059.0","1186.0"
"2013-08-26","4204.0","283.0","2145.0","647.0","1189.0","2993.0","167.0","183.0","1506.0","1660.0"
"2013-08-27","4236.0","317.0","2301.0","627.0","1403.0","3153.0","165.0","226.0","1673.0","1729.0"
"2013-08-28","4143.0","299.0","2201.0","574.0","1225.0","2984.0","184.0","189.0","1662.0","1750.0"
"2013-08-29","4107.0","308.0","2096.0","636.0","1151.0","3136.0","166.0","166.0","1559.0","1648.0"
"2013-08-30","4071.0","291.0","2027.0","588.0","1118.0","2926.0","153.0","158.0","1384.0","1585.0"
"2013-08-31","3257.0","256.0","1519.0","467.0","878.0","2441.0","116.0","112.0","1030.0","1092.0"
"2013-09-01","3375.0","228.0","1617.0","575.0","981.0","2559.0","105.0","97.0","1204.0","1233.0"
"2013-09-02","3916.0","245.0","1843.0","679.0","1219.0","2946.0","185.0","140.0","1346.0","1439.0"
"2013-09-03","4068.0","298.0","2210.0","621.0","1244.0","3103.0","212.0","171.0","1557.0","1671.0"
"2013-09-04","4395.0","307.0","2304.0","646.0","1238.0","3305.0","184.0","200.0","1794.0","1765.0"
"2013-09-05","4156.0","308.0","2087.0","607.0","1171.0","3220.0","190.0","173.0","1577.0","1727.0"
"2013-09-06","3843.0","291.0","2007.0","560.0","999.0","2930.0","148.0","163.0","1499.0","1556.0"
"2013-09-07","3288.0","257.0","1697.0","515.0","948.0","2448.0","102.0","103.0","1101.0","1204.0"
"2013-09-08","3236.0","244.0","1799.0","602.0","1052.0","2808.0","157.0","133.0","1154.0","1301.0"
"2013-09-09","4152.0","370.0","2139.0","672.0","1198.0","3256.0","242.0","196.0","1661.0","1758.0"
"2013-09-10","4221.0","384.0","2062.0","708.0","1270.0","4239.0","205.0","200.0","1729.0","1731.0"
"2013-09-11","4074.0","367.0","2091.0","631.0","1239.0","3493.0","190.0","193.0","1719.0","1821.0"
"2013-09-12","5944.0","335.0","2375.0","608.0","1177.0","3562.0","181.0","216.0","1750.0","1830.0"
"2013-09-13","3774.0","348.0","2025.0","613.0","1347.0","3798.0","191.0","172.0","1775.0","1612.0"
"2013-09-14","3134.0","261.0","1616.0","500.0","1192.0","3291.0","129.0","100.0","1309.0","4652.0"
"2013-09-15","3299.0","232.0","1677.0","688.0","983.0","2848.0","132.0","127.0","1200.0","1315.0"
"2013-09-16","4247.0","373.0","2313.0","716.0","1235.0","3592.0","218.0","177.0","1571.0","1784.0"
"2013-09-17","4285.0","400.0","2278.0","613.0","1247.0","3570.0","210.0","218.0","1723.0","1951.0"
"2013-09-18","4296.0","317.0","2454.0","619.0","1219.0","3562.0","232.0","191.0","1743.0","1926.0"
"2013-09-19","4406.0","372.0","2702.0","661.0","1181.0","3388.0","199.0","181.0","1609.0","1787.0"
"2013-09-20","4105.0","394.0","2670.0","602.0","1055.0","3259.0","194.0","167.0","1576.0","1582.0"
"2013-09-21","3266.0","225.0","1541.0","490.0","917.0","2654.0","124.0","133.0","1130.0","1108.0"
"2013-09-22","3393.0","296.0","1760.0","611.0","939.0","2907.0","135.0","118.0","1158.0","1298.0"
"2013-09-23","4746.0","359.0","2092.0","619.0","1223.0","3587.0","224.0","192.0","1664.0","1784.0"
"2013-09-24","4773.0","369.0","2451.0","672.0","1394.0","3676.0","186.0","164.0","1741.0","1878.0"
"2013-09-25","4668.0","377.0","2154.0","709.0","1146.0","3644.0","219.0","177.0","1681.0","1774.0"
"2013-09-26","4218.0","312.0","2498.0","622.0","1141.0","3327.0","225.0","180.0","1707.0","1621.0"
"2013-09-27","4061.0","303.0","2041.0","579.0","977.0","3015.0","175.0","194.0","1511.0","1586.0"
"2013-09-28","3529.0","221.0","1819.0","517.0","888.0","2590.0","143.0","116.0","1074.0","1154.0"
"2013-09-29","3280.0","275.0","2130.0","682.0","970.0","2846.0","186.0","94.0","1146.0","1287.0"
"2013-09-30","4451.0","328.0","2187.0","681.0","1207.0","3564.0","206.0","191.0","1759.0","1728.0"
"2013-10-01","4549.0","374.0","2244.0","707.0","1219.0","3820.0","281.0","185.0","1902.0","2054.0"
"2013-10-02","4690.0","404.0","2461.0","676.0","1160.0","3738.0","297.0","222.0","1942.0","2000.0"
"2013-10-03","4561.0","352.0","2178.0","700.0","1073.0","3694.0","298.0","197.0","1810.0","1923.0"
"2013-10-04","4051.0","302.0","1627.0","701.0","920.0","3450.0","239.0","141.0","1579.0","1623.0"
"2013-10-05","3449.0","208.0","1570.0","726.0","751.0","2852.0","175.0","100.0","1178.0","1272.0"
"2013-10-06","3508.0","218.0","1616.0","678.0","785.0","3125.0","149.0","96.0","1228.0","1430.0"
"2013-10-07","4565.0","302.0","1796.0","843.0","1102.0","3841.0","263.0","145.0","1647.0","1967.0"
"2013-10-08","4602.0","363.0","3657.0","803.0","1037.0","3730.0","331.0","162.0","1446.0","1991.0"
"2013-10-09","4665.0","329.0","3091.0","779.0","1013.0","3738.0","271.0","155.0","1743.0","1894.0"
"2013-10-10","4440.0","371.0","2594.0","765.0","994.0","3487.0","225.0","160.0","1892.0","1867.0"
"2013-10-11","3770.0","277.0","2066.0","543.0","828.0","3166.0","209.0","138.0","1625.0","1660.0"
"2013-10-12","3235.0","196.0","1577.0","534.0","735.0","2538.0","147.0","88.0","995.0","1313.0"
"2013-10-13","3081.0","191.0","1350.0","618.0","731.0","2718.0","150.0","75.0","1216.0","1285.0"
"2013-10-14","4125.0","352.0","2168.0","669.0","996.0","3308.0","170.0","129.0","1662.0","1876.0"
"2013-10-15","4455.0","365.0","2044.0","659.0","985.0","3412.0","182.0","154.0","1808.0","1912.0"
"2013-10-16","4077.0","323.0","1868.0","670.0","1023.0","3426.0","170.0","148.0","1875.0","1981.0"
"2013-10-17","4253.0","329.0","1903.0","713.0","945.0","3600.0","188.0","139.0","1712.0","1992.0"
"2013-10-18","3897.0","315.0","1693.0","612.0","858.0","3242.0","186.0","121.0","1546.0","1780.0"
"2013-10-19","3326.0","232.0","1490.0","656.0","786.0","2675.0","119.0","74.0","1061.0","1269.0"
"2013-10-20","3611.0","233.0","1522.0","636.0","727.0","2826.0","169.0","67.0","1126.0","1316.0"
"2013-10-21","4669.0","364.0","1806.0","713.0","1072.0","3631.0","205.0","154.0","1482.0","1935.0"
"2013-10-22","4481.0","348.0","1859.0","687.0","1048.0","3827.0","181.0","127.0","1558.0","1893.0"
"2013-10-23","4469.0","343.0","1982.0","739.0","932.0","3560.0","191.0","144.0","1681.0","1925.0"
"2013-10-24","4169.0","350.0","1885.0","747.0","953.0","3478.0","181.0","145.0","1739.0","1824.0"
"2013-10-25","3912.0","339.0","1669.0","718.0","785.0","3109.0","173.0","122.0","1606.0","1639.0"
"2013-10-26","3109.0","420.0","1464.0","503.0","853.0","2681.0","140.0","67.0","1152.0","1294.0"
"2013-10-27","3227.0","514.0","1572.0","631.0","763.0","3022.0","127.0","74.0","1241.0","1369.0"
"2013-10-28","4207.0","387.0","1894.0","854.0","889.0","3611.0","236.0","133.0","1630.0","2043.0"
"2013-10-29","4370.0","400.0","2242.0","877.0","952.0","3802.0","173.0","119.0","1945.0","2039.0"
"2013-10-30","4095.0","344.0","1925.0","857.0","837.0","3594.0","182.0","152.0","1776.0","1848.0"
"2013-10-31","3767.0","375.0","1630.0","878.0","796.0","3286.0","188.0","103.0","1615.0","1653.0"
"2013-11-01","3550.0","277.0","1584.0","671.0","820.0","2870.0","158.0","110.0","1452.0","1505.0"
"2013-11-02","2753.0","247.0","1543.0","560.0","699.0","2516.0","96.0","66.0","1161.0","1270.0"
"2013-11-03","2710.0","240.0","1494.0","578.0","765.0","2552.0","128.0","79.0","1161.0","1327.0"
"2013-11-04","3828.0","313.0","1950.0","690.0","918.0","3410.0","252.0","121.0","1696.0","1783.0"
